class_id,seed,set_id,family,policy,selected,selected_Y,oracle_Y,oracle_hit,oracle,absolute_regret,normalized_regret,resolved,risk_range,range_tau
19,79,primary_6c830b5fb730,primary,energy,input_patch_projection_stage15_w6,0.006707410632827759,0.006707410632827759,1,input_patch_projection_stage15_w6,0.0,0.0,True,0.034443668937399245,1e-12
19,79,primary_6c830b5fb730,primary,constant,input_patch_projection_stage15_w6,0.006707410632827759,0.006707410632827759,1,input_patch_projection_stage15_w6,0.0,0.0,True,0.034443668937399245,1e-12
19,79,primary_6c830b5fb730,primary,latest_stage,input_patch_projection_stage15_w6,0.006707410632827759,0.006707410632827759,1,input_patch_projection_stage15_w6,0.0,0.0,True,0.034443668937399245,1e-12
19,79,primary_6c830b5fb730,primary,candidate_B,input_patch_projection_stage15_w6,0.006707410632827759,0.006707410632827759,1,input_patch_projection_stage15_w6,0.0,0.0,True,0.034443668937399245,1e-12
19,79,primary_6c830b5fb730,primary,stage_only,input_patch_projection_stage15_w6,0.006707410632827759,0.006707410632827759,1,input_patch_projection_stage15_w6,0.0,0.0,True,0.034443668937399245,1e-12
19,79,primary_6c830b5fb730,primary,aligned_actual_source,input_patch_projection_stage15_w6,0.006707410632827759,0.006707410632827759,1,input_patch_projection_stage15_w6,0.0,0.0,True,0.034443668937399245,1e-12
19,79,primary_6c830b5fb730,primary,aligned_donor_source,input_patch_projection_stage15_w6,0.006707410632827759,0.006707410632827759,1,input_patch_projection_stage15_w6,0.0,0.0,True,0.034443668937399245,1e-12
19,79,primary_6c830b5fb730,primary,aligned_isotropic_source,input_patch_projection_stage15_w6,0.006707410632827759,0.006707410632827759,1,input_patch_projection_stage15_w6,0.0,0.0,True,0.034443668937399245,1e-12
19,79,primary_705fa28644fa,primary,energy,output_conditioning_projection_stage15_w6,0.0015164985255751164,0.0015164985255751164,1,output_conditioning_projection_stage15_w6,0.0,0.0,True,0.012769779121924785,1e-12
19,79,primary_705fa28644fa,primary,constant,output_conditioning_projection_stage15_w6,0.0015164985255751164,0.0015164985255751164,1,output_conditioning_projection_stage15_w6,0.0,0.0,True,0.012769779121924785,1e-12
19,79,primary_705fa28644fa,primary,latest_stage,output_conditioning_projection_stage15_w6,0.0015164985255751164,0.0015164985255751164,1,output_conditioning_projection_stage15_w6,0.0,0.0,True,0.012769779121924785,1e-12
19,79,primary_705fa28644fa,primary,candidate_B,output_conditioning_projection_stage15_w6,0.0015164985255751164,0.0015164985255751164,1,output_conditioning_projection_stage15_w6,0.0,0.0,True,0.012769779121924785,1e-12
19,79,primary_705fa28644fa,primary,stage_only,output_conditioning_projection_stage15_w6,0.0015164985255751164,0.0015164985255751164,1,output_conditioning_projection_stage15_w6,0.0,0.0,True,0.012769779121924785,1e-12
19,79,primary_705fa28644fa,primary,aligned_actual_source,output_conditioning_projection_stage15_w6,0.0015164985255751164,0.0015164985255751164,1,output_conditioning_projection_stage15_w6,0.0,0.0,True,0.012769779121924785,1e-12
19,79,primary_705fa28644fa,primary,aligned_donor_source,output_conditioning_projection_stage15_w6,0.0015164985255751164,0.0015164985255751164,1,output_conditioning_projection_stage15_w6,0.0,0.0,True,0.012769779121924785,1e-12
19,79,primary_705fa28644fa,primary,aligned_isotropic_source,output_conditioning_projection_stage15_w6,0.0015164985255751164,0.0015164985255751164,1,output_conditioning_projection_stage15_w6,0.0,0.0,True,0.012769779121924785,1e-12
19,79,primary_78aa853a8dcb,primary,energy,output_head_projection_stage15_w4,0.22435242114539736,0.22435242114539736,1,output_head_projection_stage15_w4,0.0,0.0,True,3.1234939671223287,3.347846388267726e-12
19,79,primary_78aa853a8dcb,primary,constant,output_head_projection_stage15_w4,0.22435242114539736,0.22435242114539736,1,output_head_projection_stage15_w4,0.0,0.0,True,3.1234939671223287,3.347846388267726e-12
19,79,primary_78aa853a8dcb,primary,latest_stage,output_head_projection_stage15_w4,0.22435242114539736,0.22435242114539736,1,output_head_projection_stage15_w4,0.0,0.0,True,3.1234939671223287,3.347846388267726e-12
19,79,primary_78aa853a8dcb,primary,candidate_B,output_head_projection_stage15_w4,0.22435242114539736,0.22435242114539736,1,output_head_projection_stage15_w4,0.0,0.0,True,3.1234939671223287,3.347846388267726e-12
19,79,primary_78aa853a8dcb,primary,stage_only,output_head_projection_stage15_w4,0.22435242114539736,0.22435242114539736,1,output_head_projection_stage15_w4,0.0,0.0,True,3.1234939671223287,3.347846388267726e-12
19,79,primary_78aa853a8dcb,primary,aligned_actual_source,output_head_projection_stage15_w4,0.22435242114539736,0.22435242114539736,1,output_head_projection_stage15_w4,0.0,0.0,True,3.1234939671223287,3.347846388267726e-12
19,79,primary_78aa853a8dcb,primary,aligned_donor_source,output_head_projection_stage15_w4,0.22435242114539736,0.22435242114539736,1,output_head_projection_stage15_w4,0.0,0.0,True,3.1234939671223287,3.347846388267726e-12
19,79,primary_78aa853a8dcb,primary,aligned_isotropic_source,output_head_projection_stage15_w4,0.22435242114539736,0.22435242114539736,1,output_head_projection_stage15_w4,0.0,0.0,True,3.1234939671223287,3.347846388267726e-12
19,79,primary_8748e8c257a6,primary,energy,output_head_projection_stage15_w8,0.0022695896620916756,0.0022695896620916756,1,output_head_projection_stage15_w8,0.0,0.0,True,0.019725318706832695,1e-12
19,79,primary_8748e8c257a6,primary,constant,output_head_projection_stage15_w8,0.0022695896620916756,0.0022695896620916756,1,output_head_projection_stage15_w8,0.0,0.0,True,0.019725318706832695,1e-12
19,79,primary_8748e8c257a6,primary,latest_stage,output_head_projection_stage15_w8,0.0022695896620916756,0.0022695896620916756,1,output_head_projection_stage15_w8,0.0,0.0,True,0.019725318706832695,1e-12
19,79,primary_8748e8c257a6,primary,candidate_B,output_head_projection_stage15_w8,0.0022695896620916756,0.0022695896620916756,1,output_head_projection_stage15_w8,0.0,0.0,True,0.019725318706832695,1e-12
19,79,primary_8748e8c257a6,primary,stage_only,output_head_projection_stage15_w8,0.0022695896620916756,0.0022695896620916756,1,output_head_projection_stage15_w8,0.0,0.0,True,0.019725318706832695,1e-12
19,79,primary_8748e8c257a6,primary,aligned_actual_source,output_head_projection_stage15_w8,0.0022695896620916756,0.0022695896620916756,1,output_head_projection_stage15_w8,0.0,0.0,True,0.019725318706832695,1e-12
19,79,primary_8748e8c257a6,primary,aligned_donor_source,output_head_projection_stage15_w8,0.0022695896620916756,0.0022695896620916756,1,output_head_projection_stage15_w8,0.0,0.0,True,0.019725318706832695,1e-12
19,79,primary_8748e8c257a6,primary,aligned_isotropic_source,output_head_projection_stage15_w8,0.0022695896620916756,0.0022695896620916756,1,output_head_projection_stage15_w8,0.0,0.0,True,0.019725318706832695,1e-12
19,79,primary_8bc97f489508,primary,energy,output_conditioning_projection_stage15_w8,0.0012850104169501721,0.0012850104169501721,1,output_conditioning_projection_stage15_w8,0.0,0.0,True,0.006386586642349812,1e-12
19,79,primary_8bc97f489508,primary,constant,output_conditioning_projection_stage15_w8,0.0012850104169501721,0.0012850104169501721,1,output_conditioning_projection_stage15_w8,0.0,0.0,True,0.006386586642349812,1e-12
19,79,primary_8bc97f489508,primary,latest_stage,output_conditioning_projection_stage15_w8,0.0012850104169501721,0.0012850104169501721,1,output_conditioning_projection_stage15_w8,0.0,0.0,True,0.006386586642349812,1e-12
19,79,primary_8bc97f489508,primary,candidate_B,output_conditioning_projection_stage15_w8,0.0012850104169501721,0.0012850104169501721,1,output_conditioning_projection_stage15_w8,0.0,0.0,True,0.006386586642349812,1e-12
19,79,primary_8bc97f489508,primary,stage_only,output_conditioning_projection_stage15_w8,0.0012850104169501721,0.0012850104169501721,1,output_conditioning_projection_stage15_w8,0.0,0.0,True,0.006386586642349812,1e-12
19,79,primary_8bc97f489508,primary,aligned_actual_source,output_conditioning_projection_stage15_w8,0.0012850104169501721,0.0012850104169501721,1,output_conditioning_projection_stage15_w8,0.0,0.0,True,0.006386586642349812,1e-12
19,79,primary_8bc97f489508,primary,aligned_donor_source,output_conditioning_projection_stage15_w8,0.0012850104169501721,0.0012850104169501721,1,output_conditioning_projection_stage15_w8,0.0,0.0,True,0.006386586642349812,1e-12
19,79,primary_8bc97f489508,primary,aligned_isotropic_source,output_conditioning_projection_stage15_w8,0.0012850104169501721,0.0012850104169501721,1,output_conditioning_projection_stage15_w8,0.0,0.0,True,0.006386586642349812,1e-12
19,79,primary_903cdd7eae0a,primary,energy,attention_output_all_blocks_stage4_w8,0.009770890493257411,0.0021088475216970437,0,attention_output_all_blocks_stage15_w8,0.007662042971560368,1.0,True,0.007662042971560368,1e-12
19,79,primary_903cdd7eae0a,primary,constant,attention_output_all_blocks_stage15_w8,0.0021088475216970437,0.0021088475216970437,1,attention_output_all_blocks_stage15_w8,0.0,0.0,True,0.007662042971560368,1e-12
19,79,primary_903cdd7eae0a,primary,latest_stage,attention_output_all_blocks_stage15_w8,0.0021088475216970437,0.0021088475216970437,1,attention_output_all_blocks_stage15_w8,0.0,0.0,True,0.007662042971560368,1e-12
19,79,primary_903cdd7eae0a,primary,candidate_B,attention_output_all_blocks_stage15_w8,0.0021088475216970437,0.0021088475216970437,1,attention_output_all_blocks_stage15_w8,0.0,0.0,True,0.007662042971560368,1e-12
19,79,primary_903cdd7eae0a,primary,stage_only,attention_output_all_blocks_stage15_w8,0.0021088475216970437,0.0021088475216970437,1,attention_output_all_blocks_stage15_w8,0.0,0.0,True,0.007662042971560368,1e-12
19,79,primary_903cdd7eae0a,primary,aligned_actual_source,attention_output_all_blocks_stage15_w8,0.0021088475216970437,0.0021088475216970437,1,attention_output_all_blocks_stage15_w8,0.0,0.0,True,0.007662042971560368,1e-12
19,79,primary_903cdd7eae0a,primary,aligned_donor_source,attention_output_all_blocks_stage15_w8,0.0021088475216970437,0.0021088475216970437,1,attention_output_all_blocks_stage15_w8,0.0,0.0,True,0.007662042971560368,1e-12
19,79,primary_903cdd7eae0a,primary,aligned_isotropic_source,attention_output_all_blocks_stage15_w8,0.0021088475216970437,0.0021088475216970437,1,attention_output_all_blocks_stage15_w8,0.0,0.0,True,0.007662042971560368,1e-12
19,79,primary_9688e435275c,primary,energy,adaln_modulation_projection_all_blocks_stage15_w4,0.04182446923533689,0.04182446923533689,1,adaln_modulation_projection_all_blocks_stage15_w4,0.0,0.0,True,0.4173622506662014,1e-12
19,79,primary_9688e435275c,primary,constant,adaln_modulation_projection_all_blocks_stage15_w4,0.04182446923533689,0.04182446923533689,1,adaln_modulation_projection_all_blocks_stage15_w4,0.0,0.0,True,0.4173622506662014,1e-12
19,79,primary_9688e435275c,primary,latest_stage,adaln_modulation_projection_all_blocks_stage15_w4,0.04182446923533689,0.04182446923533689,1,adaln_modulation_projection_all_blocks_stage15_w4,0.0,0.0,True,0.4173622506662014,1e-12
19,79,primary_9688e435275c,primary,candidate_B,adaln_modulation_projection_all_blocks_stage15_w4,0.04182446923533689,0.04182446923533689,1,adaln_modulation_projection_all_blocks_stage15_w4,0.0,0.0,True,0.4173622506662014,1e-12
19,79,primary_9688e435275c,primary,stage_only,adaln_modulation_projection_all_blocks_stage15_w4,0.04182446923533689,0.04182446923533689,1,adaln_modulation_projection_all_blocks_stage15_w4,0.0,0.0,True,0.4173622506662014,1e-12
