family,set_id,policy,metric,units,valid_units,mean,median,Q90,Q95,Q99,max,estimand,unit,source_observations_sha256
primary,primary_e3ec35ff3518,candidate_B,absolute_regret,64,64,0.0,0.0,0.0,0.0,0.0,0.0,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_e3ec35ff3518,candidate_B,normalized_regret,64,64,0.0,0.0,0.0,0.0,0.0,0.0,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_e3ec35ff3518,constant,absolute_regret,64,64,0.0,0.0,0.0,0.0,0.0,0.0,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_e3ec35ff3518,constant,normalized_regret,64,64,0.0,0.0,0.0,0.0,0.0,0.0,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_e3ec35ff3518,energy,absolute_regret,64,64,0.000469507083204479,0.0,0.0013939537382967218,0.0025906425211438488,0.007488159789251344,0.013795341248542316,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_e3ec35ff3518,energy,normalized_regret,64,64,0.022809495156514478,0.0,0.0562078233768981,0.17828776283722758,0.3764491703465564,0.43870201081135085,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_e3ec35ff3518,hybrid,absolute_regret,64,64,0.0,0.0,0.0,0.0,0.0,0.0,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_e3ec35ff3518,hybrid,normalized_regret,64,64,0.0,0.0,0.0,0.0,0.0,0.0,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_e3ec35ff3518,latest_stage,absolute_regret,64,64,0.0,0.0,0.0,0.0,0.0,0.0,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_e3ec35ff3518,latest_stage,normalized_regret,64,64,0.0,0.0,0.0,0.0,0.0,0.0,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_e3ec35ff3518,pure_G,absolute_regret,64,64,0.0,0.0,0.0,0.0,0.0,0.0,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_e3ec35ff3518,pure_G,normalized_regret,64,64,0.0,0.0,0.0,0.0,0.0,0.0,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_e3ec35ff3518,stage_position_only,absolute_regret,64,64,0.0,0.0,0.0,0.0,0.0,0.0,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_e3ec35ff3518,stage_position_only,normalized_regret,64,64,0.0,0.0,0.0,0.0,0.0,0.0,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_e3ec35ff3518,uniform_random_expected,absolute_regret,64,64,0.026524973454694737,0.009588016371382105,0.05235576795159638,0.09293963601290997,0.24310235763522856,0.3988021462478091,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_e3ec35ff3518,uniform_random_expected,normalized_regret,64,64,0.40726264117169386,0.40313680125097595,0.4786932238403513,0.49325350610645885,0.5271001779945798,0.5364185933179081,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_ec9365fcc9ef,candidate_B,absolute_regret,64,64,0.014306831542063636,0.0,0.03153930977929916,0.049072740709912896,0.25913304150401767,0.45709897282490897,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_ec9365fcc9ef,candidate_B,normalized_regret,64,64,0.017975951474826148,0.0,0.025804007503274815,0.10573133990087674,0.3242942808684058,0.4355581586883711,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_ec9365fcc9ef,constant,absolute_regret,64,64,0.014306831542063636,0.0,0.03153930977929916,0.049072740709912896,0.25913304150401767,0.45709897282490897,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_ec9365fcc9ef,constant,normalized_regret,64,64,0.017975951474826148,0.0,0.025804007503274815,0.10573133990087674,0.3242942808684058,0.4355581586883711,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_ec9365fcc9ef,energy,absolute_regret,64,64,1.3475975180656339,0.23195682366813303,1.436559271253667,3.0772560050105096,22.669203389528114,40.73845567995546,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_ec9365fcc9ef,energy,normalized_regret,64,64,0.24821011817846317,0.09560534126394275,0.750557160038249,1.0,1.0,1.0,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_ec9365fcc9ef,hybrid,absolute_regret,64,64,0.014306831542063636,0.0,0.03153930977929916,0.049072740709912896,0.25913304150401767,0.45709897282490897,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_ec9365fcc9ef,hybrid,normalized_regret,64,64,0.017975951474826148,0.0,0.025804007503274815,0.10573133990087674,0.3242942808684058,0.4355581586883711,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_ec9365fcc9ef,latest_stage,absolute_regret,64,64,0.014306831542063636,0.0,0.03153930977929916,0.049072740709912896,0.25913304150401767,0.45709897282490897,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_ec9365fcc9ef,latest_stage,normalized_regret,64,64,0.017975951474826148,0.0,0.025804007503274815,0.10573133990087674,0.3242942808684058,0.4355581586883711,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_ec9365fcc9ef,pure_G,absolute_regret,64,64,0.014306831542063636,0.0,0.03153930977929916,0.049072740709912896,0.25913304150401767,0.45709897282490897,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_ec9365fcc9ef,pure_G,normalized_regret,64,64,0.017975951474826148,0.0,0.025804007503274815,0.10573133990087674,0.3242942808684058,0.4355581586883711,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_ec9365fcc9ef,stage_position_only,absolute_regret,64,64,0.014306831542063636,0.0,0.03153930977929916,0.049072740709912896,0.25913304150401767,0.45709897282490897,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_ec9365fcc9ef,stage_position_only,normalized_regret,64,64,0.017975951474826148,0.0,0.025804007503274815,0.10573133990087674,0.3242942808684058,0.4355581586883711,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_ec9365fcc9ef,uniform_random_expected,absolute_regret,64,64,3.2713814966934684,0.9611972708936245,5.880629914243114,15.523219369526782,36.02714261250496,56.18297260379367,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_ec9365fcc9ef,uniform_random_expected,normalized_regret,64,64,0.4107097192591265,0.37394937140488826,0.5373953955150429,0.5754537303780835,0.6267468960034976,0.6444386327822613,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_f52ef9bf6b5e,candidate_B,absolute_regret,64,64,0.0,0.0,0.0,0.0,0.0,0.0,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_f52ef9bf6b5e,candidate_B,normalized_regret,64,64,0.0,0.0,0.0,0.0,0.0,0.0,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_f52ef9bf6b5e,constant,absolute_regret,64,64,0.0,0.0,0.0,0.0,0.0,0.0,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_f52ef9bf6b5e,constant,normalized_regret,64,64,0.0,0.0,0.0,0.0,0.0,0.0,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_f52ef9bf6b5e,energy,absolute_regret,64,64,0.0,0.0,0.0,0.0,0.0,0.0,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_f52ef9bf6b5e,energy,normalized_regret,64,64,0.0,0.0,0.0,0.0,0.0,0.0,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_f52ef9bf6b5e,hybrid,absolute_regret,64,64,0.0,0.0,0.0,0.0,0.0,0.0,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_f52ef9bf6b5e,hybrid,normalized_regret,64,64,0.0,0.0,0.0,0.0,0.0,0.0,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_f52ef9bf6b5e,latest_stage,absolute_regret,64,64,0.0,0.0,0.0,0.0,0.0,0.0,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_f52ef9bf6b5e,latest_stage,normalized_regret,64,64,0.0,0.0,0.0,0.0,0.0,0.0,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_f52ef9bf6b5e,pure_G,absolute_regret,64,64,0.0,0.0,0.0,0.0,0.0,0.0,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_f52ef9bf6b5e,pure_G,normalized_regret,64,64,0.0,0.0,0.0,0.0,0.0,0.0,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_f52ef9bf6b5e,stage_position_only,absolute_regret,64,64,0.0,0.0,0.0,0.0,0.0,0.0,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_f52ef9bf6b5e,stage_position_only,normalized_regret,64,64,0.0,0.0,0.0,0.0,0.0,0.0,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_f52ef9bf6b5e,uniform_random_expected,absolute_regret,64,64,0.3468755438932371,0.1939479776892489,0.6033542246592802,1.1520740231081013,2.5723292197616963,4.031921902202566,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_f52ef9bf6b5e,uniform_random_expected,normalized_regret,64,64,0.3774934090667537,0.37006341866571985,0.4153934787572344,0.4283026093193134,0.4650366350562857,0.4791749393975349,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_f948566cda47,candidate_B,absolute_regret,64,64,0.0,0.0,0.0,0.0,0.0,0.0,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_f948566cda47,candidate_B,normalized_regret,64,64,0.0,0.0,0.0,0.0,0.0,0.0,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_f948566cda47,constant,absolute_regret,64,64,0.0,0.0,0.0,0.0,0.0,0.0,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_f948566cda47,constant,normalized_regret,64,64,0.0,0.0,0.0,0.0,0.0,0.0,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_f948566cda47,energy,absolute_regret,64,64,0.0,0.0,0.0,0.0,0.0,0.0,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_f948566cda47,energy,normalized_regret,64,64,0.0,0.0,0.0,0.0,0.0,0.0,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_f948566cda47,hybrid,absolute_regret,64,64,0.0,0.0,0.0,0.0,0.0,0.0,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_f948566cda47,hybrid,normalized_regret,64,64,0.0,0.0,0.0,0.0,0.0,0.0,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_f948566cda47,latest_stage,absolute_regret,64,64,0.0,0.0,0.0,0.0,0.0,0.0,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_f948566cda47,latest_stage,normalized_regret,64,64,0.0,0.0,0.0,0.0,0.0,0.0,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_f948566cda47,pure_G,absolute_regret,64,64,0.0,0.0,0.0,0.0,0.0,0.0,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_f948566cda47,pure_G,normalized_regret,64,64,0.0,0.0,0.0,0.0,0.0,0.0,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_f948566cda47,stage_position_only,absolute_regret,64,64,0.0,0.0,0.0,0.0,0.0,0.0,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_f948566cda47,stage_position_only,normalized_regret,64,64,0.0,0.0,0.0,0.0,0.0,0.0,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_f948566cda47,uniform_random_expected,absolute_regret,64,64,7.397315346946793,4.36131516978727,14.93727655324101,16.574227002478786,44.56233805252977,59.24818268404945,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,primary_f948566cda47,uniform_random_expected,normalized_regret,64,64,0.39422120029808405,0.39087817214311393,0.4465731890235849,0.4618985934569788,0.474700512740826,0.4844307831486864,raw_unit_tail_descriptive_not_class_bootstrap,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
