family,class_id,seed,set_id,policy,selected,selected_stage,oracle_stage,candidate_count,saving_bits,selected_probability_json,unit,estimand,oracle,absolute_regret,normalized_regret,resolved,risk_range,range_tau,selected_Y,oracle_Y,oracle_hit,all_minima_hit,source_observations_sha256
primary,712,79,primary_8bc97f489508,hybrid,output_conditioning_projection_stage15_w8,15,15,3,21233664,"{""output_conditioning_projection_stage15_w8"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,output_conditioning_projection_stage15_w8,0.0,0.0,True,0.015774625613346416,1e-12,0.0019722833807236384,0.0019722833807236384,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,712,79,primary_8bc97f489508,latest_stage,output_conditioning_projection_stage15_w8,15,15,3,21233664,"{""output_conditioning_projection_stage15_w8"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,output_conditioning_projection_stage15_w8,0.0,0.0,True,0.015774625613346416,1e-12,0.0019722833807236384,0.0019722833807236384,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,712,79,primary_8bc97f489508,stage_position_only,output_conditioning_projection_stage15_w8,15,15,3,21233664,"{""output_conditioning_projection_stage15_w8"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,output_conditioning_projection_stage15_w8,0.0,0.0,True,0.015774625613346416,1e-12,0.0019722833807236384,0.0019722833807236384,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,712,79,primary_8bc97f489508,pure_G,output_conditioning_projection_stage15_w8,15,15,3,21233664,"{""output_conditioning_projection_stage15_w8"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,output_conditioning_projection_stage15_w8,0.0,0.0,True,0.015774625613346416,1e-12,0.0019722833807236384,0.0019722833807236384,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,712,79,primary_8bc97f489508,uniform_random_expected,,,15,3,21233664,"{""output_conditioning_projection_stage10_w8"": 0.3333333333333333, ""output_conditioning_projection_stage15_w8"": 0.3333333333333333, ""output_conditioning_projection_stage4_w8"": 0.3333333333333333}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,output_conditioning_projection_stage15_w8,0.0073125606491165245,0.4635647671365079,True,0.015774625613346416,1e-12,0.009284844029840162,0.0019722833807236384,0.3333333333333333,0.3333333333333333,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,712,79,primary_903cdd7eae0a,constant,attention_output_all_blocks_stage15_w8,15,15,3,297271296,"{""attention_output_all_blocks_stage15_w8"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,attention_output_all_blocks_stage15_w8,0.0,0.0,True,0.012468982115080962,1e-12,0.0029608455648144627,0.0029608455648144627,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,712,79,primary_903cdd7eae0a,energy,attention_output_all_blocks_stage4_w8,4,15,3,297271296,"{""attention_output_all_blocks_stage4_w8"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,attention_output_all_blocks_stage15_w8,0.012468982115080962,1.0,True,0.012468982115080962,1e-12,0.015429827679895425,0.0029608455648144627,0.0,0.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,712,79,primary_903cdd7eae0a,candidate_B,attention_output_all_blocks_stage15_w8,15,15,3,297271296,"{""attention_output_all_blocks_stage15_w8"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,attention_output_all_blocks_stage15_w8,0.0,0.0,True,0.012468982115080962,1e-12,0.0029608455648144627,0.0029608455648144627,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,712,79,primary_903cdd7eae0a,hybrid,attention_output_all_blocks_stage15_w8,15,15,3,297271296,"{""attention_output_all_blocks_stage15_w8"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,attention_output_all_blocks_stage15_w8,0.0,0.0,True,0.012468982115080962,1e-12,0.0029608455648144627,0.0029608455648144627,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,712,79,primary_903cdd7eae0a,latest_stage,attention_output_all_blocks_stage15_w8,15,15,3,297271296,"{""attention_output_all_blocks_stage15_w8"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,attention_output_all_blocks_stage15_w8,0.0,0.0,True,0.012468982115080962,1e-12,0.0029608455648144627,0.0029608455648144627,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,712,79,primary_903cdd7eae0a,stage_position_only,attention_output_all_blocks_stage15_w8,15,15,3,297271296,"{""attention_output_all_blocks_stage15_w8"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,attention_output_all_blocks_stage15_w8,0.0,0.0,True,0.012468982115080962,1e-12,0.0029608455648144627,0.0029608455648144627,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,712,79,primary_903cdd7eae0a,pure_G,attention_output_all_blocks_stage15_w8,15,15,3,297271296,"{""attention_output_all_blocks_stage15_w8"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,attention_output_all_blocks_stage15_w8,0.0,0.0,True,0.012468982115080962,1e-12,0.0029608455648144627,0.0029608455648144627,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,712,79,primary_903cdd7eae0a,uniform_random_expected,,,15,3,297271296,"{""attention_output_all_blocks_stage10_w8"": 0.3333333333333333, ""attention_output_all_blocks_stage15_w8"": 0.3333333333333333, ""attention_output_all_blocks_stage4_w8"": 0.3333333333333333}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,attention_output_all_blocks_stage15_w8,0.006002781744825825,0.4814171429090103,True,0.012468982115080962,1e-12,0.008963627309640287,0.0029608455648144627,0.3333333333333333,0.3333333333333333,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,712,79,primary_9688e435275c,constant,adaln_modulation_projection_all_blocks_stage15_w4,15,15,3,2675441664,"{""adaln_modulation_projection_all_blocks_stage15_w4"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,adaln_modulation_projection_all_blocks_stage15_w4,0.0,0.0,True,1.7404240415439036,1.8178814016841332e-12,0.07745736014022953,0.07745736014022953,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,712,79,primary_9688e435275c,energy,adaln_modulation_projection_all_blocks_stage10_w4,10,15,3,2675441664,"{""adaln_modulation_projection_all_blocks_stage10_w4"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,adaln_modulation_projection_all_blocks_stage15_w4,0.807530090525276,0.46398467916412395,True,1.7404240415439036,1.8178814016841332e-12,0.8849874506655055,0.07745736014022953,0.0,0.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,712,79,primary_9688e435275c,candidate_B,adaln_modulation_projection_all_blocks_stage15_w4,15,15,3,2675441664,"{""adaln_modulation_projection_all_blocks_stage15_w4"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,adaln_modulation_projection_all_blocks_stage15_w4,0.0,0.0,True,1.7404240415439036,1.8178814016841332e-12,0.07745736014022953,0.07745736014022953,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,712,79,primary_9688e435275c,hybrid,adaln_modulation_projection_all_blocks_stage15_w4,15,15,3,2675441664,"{""adaln_modulation_projection_all_blocks_stage15_w4"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,adaln_modulation_projection_all_blocks_stage15_w4,0.0,0.0,True,1.7404240415439036,1.8178814016841332e-12,0.07745736014022953,0.07745736014022953,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,712,79,primary_9688e435275c,latest_stage,adaln_modulation_projection_all_blocks_stage15_w4,15,15,3,2675441664,"{""adaln_modulation_projection_all_blocks_stage15_w4"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,adaln_modulation_projection_all_blocks_stage15_w4,0.0,0.0,True,1.7404240415439036,1.8178814016841332e-12,0.07745736014022953,0.07745736014022953,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,712,79,primary_9688e435275c,stage_position_only,adaln_modulation_projection_all_blocks_stage15_w4,15,15,3,2675441664,"{""adaln_modulation_projection_all_blocks_stage15_w4"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,adaln_modulation_projection_all_blocks_stage15_w4,0.0,0.0,True,1.7404240415439036,1.8178814016841332e-12,0.07745736014022953,0.07745736014022953,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,712,79,primary_9688e435275c,pure_G,adaln_modulation_projection_all_blocks_stage15_w4,15,15,3,2675441664,"{""adaln_modulation_projection_all_blocks_stage15_w4"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,adaln_modulation_projection_all_blocks_stage15_w4,0.0,0.0,True,1.7404240415439036,1.8178814016841332e-12,0.07745736014022953,0.07745736014022953,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,712,79,primary_9688e435275c,uniform_random_expected,,,15,3,2675441664,"{""adaln_modulation_projection_all_blocks_stage10_w4"": 0.3333333333333333, ""adaln_modulation_projection_all_blocks_stage15_w4"": 0.3333333333333333, ""adaln_modulation_projection_all_blocks_stage4_w4"": 0.3333333333333333}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,adaln_modulation_projection_all_blocks_stage15_w4,0.8493180440230598,0.4879948930547079,True,1.7404240415439036,1.8178814016841332e-12,0.9267754041632893,0.07745736014022953,0.3333333333333333,0.3333333333333333,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,712,79,primary_98d1f6d8741d,constant,adaln_modulation_projection_all_blocks_stage15_w8,15,15,3,1783627776,"{""adaln_modulation_projection_all_blocks_stage15_w8"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,adaln_modulation_projection_all_blocks_stage15_w8,0.0,0.0,True,0.020286790407965327,1e-12,0.0028944277905793565,0.0028944277905793565,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,712,79,primary_98d1f6d8741d,energy,adaln_modulation_projection_all_blocks_stage10_w8,10,15,3,1783627776,"{""adaln_modulation_projection_all_blocks_stage10_w8"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,adaln_modulation_projection_all_blocks_stage15_w8,0.004833124725919902,0.23823998911243457,True,0.020286790407965327,1e-12,0.007727552516499258,0.0028944277905793565,0.0,0.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,712,79,primary_98d1f6d8741d,candidate_B,adaln_modulation_projection_all_blocks_stage15_w8,15,15,3,1783627776,"{""adaln_modulation_projection_all_blocks_stage15_w8"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,adaln_modulation_projection_all_blocks_stage15_w8,0.0,0.0,True,0.020286790407965327,1e-12,0.0028944277905793565,0.0028944277905793565,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,712,79,primary_98d1f6d8741d,hybrid,adaln_modulation_projection_all_blocks_stage15_w8,15,15,3,1783627776,"{""adaln_modulation_projection_all_blocks_stage15_w8"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,adaln_modulation_projection_all_blocks_stage15_w8,0.0,0.0,True,0.020286790407965327,1e-12,0.0028944277905793565,0.0028944277905793565,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,712,79,primary_98d1f6d8741d,latest_stage,adaln_modulation_projection_all_blocks_stage15_w8,15,15,3,1783627776,"{""adaln_modulation_projection_all_blocks_stage15_w8"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,adaln_modulation_projection_all_blocks_stage15_w8,0.0,0.0,True,0.020286790407965327,1e-12,0.0028944277905793565,0.0028944277905793565,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,712,79,primary_98d1f6d8741d,stage_position_only,adaln_modulation_projection_all_blocks_stage15_w8,15,15,3,1783627776,"{""adaln_modulation_projection_all_blocks_stage15_w8"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,adaln_modulation_projection_all_blocks_stage15_w8,0.0,0.0,True,0.020286790407965327,1e-12,0.0028944277905793565,0.0028944277905793565,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,712,79,primary_98d1f6d8741d,pure_G,adaln_modulation_projection_all_blocks_stage15_w8,15,15,3,1783627776,"{""adaln_modulation_projection_all_blocks_stage15_w8"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,adaln_modulation_projection_all_blocks_stage15_w8,0.0,0.0,True,0.020286790407965327,1e-12,0.0028944277905793565,0.0028944277905793565,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,712,79,primary_98d1f6d8741d,uniform_random_expected,,,15,3,1783627776,"{""adaln_modulation_projection_all_blocks_stage10_w8"": 0.3333333333333333, ""adaln_modulation_projection_all_blocks_stage15_w8"": 0.3333333333333333, ""adaln_modulation_projection_all_blocks_stage4_w8"": 0.3333333333333333}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,adaln_modulation_projection_all_blocks_stage15_w8,0.00837330504462841,0.4127466630374782,True,0.020286790407965327,1e-12,0.011267732835207767,0.0028944277905793565,0.3333333333333333,0.3333333333333333,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,712,79,primary_a8226b7ab73c,constant,adaln_conditioning_all_blocks_stage15_w8,15,15,3,363331584,"{""adaln_conditioning_all_blocks_stage15_w8"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,adaln_conditioning_all_blocks_stage15_w8,0.0,0.0,True,0.09026247445615355,1e-12,0.004281608389021584,0.004281608389021584,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,712,79,primary_a8226b7ab73c,energy,adaln_conditioning_all_blocks_stage4_w8,4,15,3,363331584,"{""adaln_conditioning_all_blocks_stage4_w8"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,adaln_conditioning_all_blocks_stage15_w8,0.09026247445615355,1.0,True,0.09026247445615355,1e-12,0.09454408284517514,0.004281608389021584,0.0,0.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,712,79,primary_a8226b7ab73c,candidate_B,adaln_conditioning_all_blocks_stage15_w8,15,15,3,363331584,"{""adaln_conditioning_all_blocks_stage15_w8"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,adaln_conditioning_all_blocks_stage15_w8,0.0,0.0,True,0.09026247445615355,1e-12,0.004281608389021584,0.004281608389021584,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,712,79,primary_a8226b7ab73c,hybrid,adaln_conditioning_all_blocks_stage15_w8,15,15,3,363331584,"{""adaln_conditioning_all_blocks_stage15_w8"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,adaln_conditioning_all_blocks_stage15_w8,0.0,0.0,True,0.09026247445615355,1e-12,0.004281608389021584,0.004281608389021584,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,712,79,primary_a8226b7ab73c,latest_stage,adaln_conditioning_all_blocks_stage15_w8,15,15,3,363331584,"{""adaln_conditioning_all_blocks_stage15_w8"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,adaln_conditioning_all_blocks_stage15_w8,0.0,0.0,True,0.09026247445615355,1e-12,0.004281608389021584,0.004281608389021584,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,712,79,primary_a8226b7ab73c,stage_position_only,adaln_conditioning_all_blocks_stage15_w8,15,15,3,363331584,"{""adaln_conditioning_all_blocks_stage15_w8"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,adaln_conditioning_all_blocks_stage15_w8,0.0,0.0,True,0.09026247445615355,1e-12,0.004281608389021584,0.004281608389021584,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,712,79,primary_a8226b7ab73c,pure_G,adaln_conditioning_all_blocks_stage15_w8,15,15,3,363331584,"{""adaln_conditioning_all_blocks_stage15_w8"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,adaln_conditioning_all_blocks_stage15_w8,0.0,0.0,True,0.09026247445615355,1e-12,0.004281608389021584,0.004281608389021584,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,712,79,primary_a8226b7ab73c,uniform_random_expected,,,15,3,363331584,"{""adaln_conditioning_all_blocks_stage10_w8"": 0.3333333333333333, ""adaln_conditioning_all_blocks_stage15_w8"": 0.3333333333333333, ""adaln_conditioning_all_blocks_stage4_w8"": 0.3333333333333333}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,adaln_conditioning_all_blocks_stage15_w8,0.03538841788277599,0.39206124245980517,True,0.09026247445615355,1e-12,0.039670026271797575,0.004281608389021584,0.3333333333333333,0.3333333333333333,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,712,79,primary_abefa8b91ecd,constant,mlp_down_all_blocks_stage15_w4,15,15,3,1783627776,"{""mlp_down_all_blocks_stage15_w4"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,mlp_down_all_blocks_stage15_w4,0.0,0.0,True,2335.899147071764,2.372018885446495e-09,36.119738374730616,36.119738374730616,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,712,79,primary_abefa8b91ecd,energy,mlp_down_all_blocks_stage15_w4,15,15,3,1783627776,"{""mlp_down_all_blocks_stage15_w4"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,mlp_down_all_blocks_stage15_w4,0.0,0.0,True,2335.899147071764,2.372018885446495e-09,36.119738374730616,36.119738374730616,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,712,79,primary_abefa8b91ecd,candidate_B,mlp_down_all_blocks_stage15_w4,15,15,3,1783627776,"{""mlp_down_all_blocks_stage15_w4"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,mlp_down_all_blocks_stage15_w4,0.0,0.0,True,2335.899147071764,2.372018885446495e-09,36.119738374730616,36.119738374730616,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,712,79,primary_abefa8b91ecd,hybrid,mlp_down_all_blocks_stage15_w4,15,15,3,1783627776,"{""mlp_down_all_blocks_stage15_w4"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,mlp_down_all_blocks_stage15_w4,0.0,0.0,True,2335.899147071764,2.372018885446495e-09,36.119738374730616,36.119738374730616,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,712,79,primary_abefa8b91ecd,latest_stage,mlp_down_all_blocks_stage15_w4,15,15,3,1783627776,"{""mlp_down_all_blocks_stage15_w4"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,mlp_down_all_blocks_stage15_w4,0.0,0.0,True,2335.899147071764,2.372018885446495e-09,36.119738374730616,36.119738374730616,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,712,79,primary_abefa8b91ecd,stage_position_only,mlp_down_all_blocks_stage15_w4,15,15,3,1783627776,"{""mlp_down_all_blocks_stage15_w4"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,mlp_down_all_blocks_stage15_w4,0.0,0.0,True,2335.899147071764,2.372018885446495e-09,36.119738374730616,36.119738374730616,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,712,79,primary_abefa8b91ecd,pure_G,mlp_down_all_blocks_stage15_w4,15,15,3,1783627776,"{""mlp_down_all_blocks_stage15_w4"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,mlp_down_all_blocks_stage15_w4,0.0,0.0,True,2335.899147071764,2.372018885446495e-09,36.119738374730616,36.119738374730616,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,712,79,primary_abefa8b91ecd,uniform_random_expected,,,15,3,1783627776,"{""mlp_down_all_blocks_stage10_w4"": 0.3333333333333333, ""mlp_down_all_blocks_stage15_w4"": 0.3333333333333333, ""mlp_down_all_blocks_stage4_w4"": 0.3333333333333333}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,mlp_down_all_blocks_stage15_w4,950.7441574650612,0.4070142149145843,True,2335.899147071764,2.372018885446495e-09,986.8638958397919,36.119738374730616,0.3333333333333333,0.3333333333333333,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,712,79,primary_c3b87c54a36d,constant,qkv_all_blocks_stage15_w6,15,15,3,1114767360,"{""qkv_all_blocks_stage15_w6"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,qkv_all_blocks_stage15_w6,0.0,0.0,True,0.09302218950853104,1e-12,0.0297047271854467,0.0297047271854467,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,712,79,primary_c3b87c54a36d,energy,qkv_all_blocks_stage15_w6,15,15,3,1114767360,"{""qkv_all_blocks_stage15_w6"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,qkv_all_blocks_stage15_w6,0.0,0.0,True,0.09302218950853104,1e-12,0.0297047271854467,0.0297047271854467,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,712,79,primary_c3b87c54a36d,candidate_B,qkv_all_blocks_stage15_w6,15,15,3,1114767360,"{""qkv_all_blocks_stage15_w6"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,qkv_all_blocks_stage15_w6,0.0,0.0,True,0.09302218950853104,1e-12,0.0297047271854467,0.0297047271854467,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,712,79,primary_c3b87c54a36d,hybrid,qkv_all_blocks_stage15_w6,15,15,3,1114767360,"{""qkv_all_blocks_stage15_w6"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,qkv_all_blocks_stage15_w6,0.0,0.0,True,0.09302218950853104,1e-12,0.0297047271854467,0.0297047271854467,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,712,79,primary_c3b87c54a36d,latest_stage,qkv_all_blocks_stage15_w6,15,15,3,1114767360,"{""qkv_all_blocks_stage15_w6"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,qkv_all_blocks_stage15_w6,0.0,0.0,True,0.09302218950853104,1e-12,0.0297047271854467,0.0297047271854467,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,712,79,primary_c3b87c54a36d,stage_position_only,qkv_all_blocks_stage15_w6,15,15,3,1114767360,"{""qkv_all_blocks_stage15_w6"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,qkv_all_blocks_stage15_w6,0.0,0.0,True,0.09302218950853104,1e-12,0.0297047271854467,0.0297047271854467,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,712,79,primary_c3b87c54a36d,pure_G,qkv_all_blocks_stage15_w6,15,15,3,1114767360,"{""qkv_all_blocks_stage15_w6"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,qkv_all_blocks_stage15_w6,0.0,0.0,True,0.09302218950853104,1e-12,0.0297047271854467,0.0297047271854467,1.0,1.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,712,79,primary_c3b87c54a36d,uniform_random_expected,,,15,3,1114767360,"{""qkv_all_blocks_stage10_w6"": 0.3333333333333333, ""qkv_all_blocks_stage15_w6"": 0.3333333333333333, ""qkv_all_blocks_stage4_w6"": 0.3333333333333333}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,qkv_all_blocks_stage15_w6,0.04282716090326252,0.46039725714405866,True,0.09302218950853104,1e-12,0.07253188808870922,0.0297047271854467,0.3333333333333333,0.3333333333333333,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,712,79,primary_d0adb13a6bdf,constant,mlp_up_gate_all_blocks_stage4_w4,4,15,3,1783627776,"{""mlp_up_gate_all_blocks_stage4_w4"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,mlp_up_gate_all_blocks_stage15_w4,1.833407624976573,1.0,True,1.833407624976573,2.4771917902857012e-12,2.4771917902857012,0.6437841653091283,0.0,0.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,712,79,primary_d0adb13a6bdf,energy,mlp_up_gate_all_blocks_stage4_w4,4,15,3,1783627776,"{""mlp_up_gate_all_blocks_stage4_w4"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,mlp_up_gate_all_blocks_stage15_w4,1.833407624976573,1.0,True,1.833407624976573,2.4771917902857012e-12,2.4771917902857012,0.6437841653091283,0.0,0.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,712,79,primary_d0adb13a6bdf,candidate_B,mlp_up_gate_all_blocks_stage4_w4,4,15,3,1783627776,"{""mlp_up_gate_all_blocks_stage4_w4"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,mlp_up_gate_all_blocks_stage15_w4,1.833407624976573,1.0,True,1.833407624976573,2.4771917902857012e-12,2.4771917902857012,0.6437841653091283,0.0,0.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,712,79,primary_d0adb13a6bdf,hybrid,mlp_up_gate_all_blocks_stage4_w4,4,15,3,1783627776,"{""mlp_up_gate_all_blocks_stage4_w4"": 1.0}",class_seed_exact_cost_set,retrospective_public_scalar_reanalysis,mlp_up_gate_all_blocks_stage15_w4,1.833407624976573,1.0,True,1.833407624976573,2.4771917902857012e-12,2.4771917902857012,0.6437841653091283,0.0,0.0,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
